ID,date,visitNumber,Channel
1360,20170527,3,3
1361,20170527,1,3
1362,20170527,2,3
1363,20170527,7,3
1364,20170527,2,3
1365,20170527,1,3
1366,20170527,1,3
1367,20170527,1,3
1368,20170527,1,3
1369,20170527,1,3
1370,20170527,1,3
1371,20170527,1,3
1372,20170527,1,3
1373,20170527,2,3
1374,20170527,1,3
1375,20170527,1,3
1376,20170527,3,3
1377,20170527,1,3
1378,20170527,8,3
1379,20170527,2,3
1380,20170527,10,3
1381,20170527,2,3
1382,20170527,1,3
1383,20170527,1,3
1384,20170527,2,3
1385,20170527,1,3
1386,20170527,1,3
1387,20170527,1,3
1388,20170527,1,3
1389,20170527,1,3
1390,20170527,1,3
1391,20170527,1,3
1392,20170527,2,3
1393,20170527,1,3
1394,20170527,3,3
1395,20170527,1,3
1396,20170527,2,3
1397,20170527,2,3
1398,20170527,2,3
1399,20170527,2,3
1400,20170527,1,3
1401,20170527,13,3
1402,20170527,12,3
1403,20170527,5,3
1404,20170527,1,3
1405,20170527,2,3
1406,20170527,1,3
1407,20170527,6,3
1408,20170527,2,3
1409,20170527,2,3
1410,20170527,11,3
1411,20170527,2,3
1412,20170527,1,3
1413,20170527,2,3
1414,20170527,1,3
1415,20170527,1,3
1416,20170527,2,3
1417,20170527,1,3
1418,20170527,2,3
1419,20170527,2,3
1420,20170527,2,3
1421,20170527,13,3
1422,20170527,2,3
1423,20170527,1,3
1424,20170527,1,3
1425,20170527,2,3
1426,20170527,1,3
1427,20170527,3,3
1428,20170527,2,3
1429,20170527,1,3
1430,20170527,1,3
1431,20170527,3,3
1432,20170527,1,3
1433,20170527,2,3
1434,20170527,3,3
1435,20170527,2,3
1436,20170527,1,3
1437,20170527,2,3
1438,20170527,6,3
1439,20170527,2,3
1440,20170527,6,3
1441,20170527,1,3
1442,20170527,2,3
1443,20170527,1,3
1444,20170527,1,3
1445,20170527,1,3
1446,20170527,1,3
1447,20170527,2,3
1448,20170527,3,3
1449,20170527,1,3
1450,20170527,4,3
1451,20170527,1,3
1452,20170527,2,3
1453,20170527,1,3
1454,20170527,1,3
1455,20170527,2,3
1456,20170527,3,3
1457,20170527,1,3
1458,20170527,4,3
1459,20170527,2,3
1460,20170527,1,3
1461,20170527,1,3
1462,20170527,2,3
1463,20170527,5,3
1464,20170527,2,3
1465,20170527,5,3
1466,20170527,2,3
1467,20170527,2,3
1468,20170527,1,3
1469,20170527,5,3
1470,20170527,2,3
1471,20170527,3,3
1472,20170527,1,3
1473,20170527,1,3
1474,20170514,4,3
1475,20170514,2,3
1476,20170514,3,3
1477,20170514,2,3
1478,20170514,8,3
1479,20170514,2,3
1480,20170514,1,3
1481,20170514,1,3
1482,20170514,1,3
1483,20170514,2,3
1484,20170514,2,3
1485,20170514,2,3
1486,20170514,2,3
1487,20170514,4,3
1488,20170514,1,3
1489,20170514,2,3
1490,20170514,2,3
1491,20170514,2,3
1492,20170514,1,3
1493,20170514,2,3
1494,20170514,4,3
1495,20170514,2,3
1496,20170514,2,3
1497,20170514,3,3
1498,20170514,4,3
1499,20170514,3,3
1500,20170514,1,3
1501,20170514,1,3
1502,20170514,1,3
1503,20170514,1,3
1504,20170514,1,3
1505,20170514,1,3
1506,20170514,4,3
1507,20170514,2,3
1508,20170514,6,3
1509,20170514,1,3
1510,20170514,7,3
1511,20170514,1,3
1512,20170514,2,3
1513,20170514,6,3
1514,20170514,2,3
1515,20170514,2,3
1516,20170514,1,3
1517,20170514,1,3
1518,20170514,1,3
1519,20170514,2,3
1520,20170514,2,3
1521,20170514,3,3
1522,20170514,1,3
1523,20170514,1,3
1524,20170514,1,3
1525,20170514,2,3
1526,20170514,2,3
1527,20170514,1,3
1528,20170514,3,3
1529,20170514,1,3
1530,20170514,2,3
1531,20170514,9,3
1532,20170514,1,3
1533,20170514,2,3
1534,20170514,1,3
1535,20170514,2,3
1536,20170514,2,3
1537,20170514,2,3
1538,20170514,2,3
1539,20170514,1,3
1540,20170514,2,3
1541,20170514,4,3
1542,20170514,2,3
1543,20170514,3,3
1544,20170514,2,3
1545,20170514,2,3
1546,20170514,2,3
1547,20170514,2,3
1548,20170514,1,3
1549,20170514,2,3
1550,20170514,6,3
1551,20170514,2,3
1552,20170514,5,3
1553,20170514,1,3
1554,20170514,2,3
1555,20170514,1,3
1556,20170514,2,3
1557,20170514,1,3
1558,20170514,1,3
1559,20170514,64,3
1560,20170514,10,3
1561,20170514,4,3
1562,20170514,2,3
1563,20170514,1,3
1564,20170514,2,3
1565,20170514,6,3
1566,20170514,104,3
1567,20170514,1,3
1568,20170514,2,3
1569,20170514,3,3
1570,20170514,2,3
1571,20170514,1,3
1572,20170514,2,3
1573,20170514,2,3
1574,20170514,1,3
1575,20170514,3,3
1576,20170514,2,3
1577,20170514,1,3
1578,20170514,2,3
1579,20170514,2,3
1580,20170514,1,3
1581,20170514,3,3
1582,20170514,1,3
1583,20170514,20,3
1584,20170514,2,3
1585,20170514,2,3
1586,20170514,3,3
1587,20170514,1,3
1588,20170514,10,3
1589,20170514,4,3
1590,20170514,6,3
1591,20170514,3,3
1592,20170514,1,3
1593,20170514,3,3
1594,20170514,1,3
1595,20170514,2,3
1596,20170514,2,3
1597,20170514,2,3
1598,20170514,1,3
1599,20170514,2,3
1600,20170514,2,3
1601,20170514,1,3
1602,20170514,7,3
1603,20170514,2,3
1604,20170514,2,3
1605,20170514,1,3
1606,20170514,7,3
1607,20170514,3,3
1608,20170510,2,3
1609,20170510,30,3
1610,20170510,2,3
1611,20170510,1,3
1612,20170510,2,3
1613,20170510,2,3
1614,20170510,7,3
1615,20170510,2,3
1616,20170510,3,3
1617,20170510,1,3
1618,20170510,3,3
1619,20170510,7,3
1620,20170510,2,3
1621,20170510,2,3
1622,20170510,1,3
1623,20170510,1,3
1624,20170510,4,3
1625,20170510,2,3
1626,20170510,1,3
1627,20170510,1,3
1628,20170510,4,3
1629,20170510,2,3
1630,20170510,4,3
1631,20170510,3,3
1632,20170510,279,3
1633,20170510,7,3
1634,20170510,2,3
1635,20170510,2,3
1636,20170510,2,3
1637,20170510,2,3
1638,20170510,1,3
1639,20170510,4,3
1640,20170510,2,3
1641,20170510,9,3
1642,20170510,5,3
1643,20170510,1,3
1644,20170510,1,3
1645,20170510,2,3
1646,20170510,2,3
1647,20170510,4,3
1648,20170510,2,3
1649,20170510,1,3
1650,20170510,2,3
1651,20170510,2,3
1652,20170510,2,3
1653,20170510,6,3
1654,20170510,1,3
1655,20170510,13,3
1656,20170510,3,3
1657,20170510,2,3
1658,20170510,1,3
1659,20170510,2,3
1660,20170510,1,3
1661,20170510,2,3
1662,20170510,1,3
1663,20170510,3,3
1664,20170510,3,3
1665,20170510,2,3
1666,20170510,1,3
1667,20170510,1,3
1668,20170510,5,3
1669,20170510,3,3
1670,20170510,2,3
1671,20170510,9,3
1672,20170510,2,3
1673,20170510,1,3
1674,20170510,2,3
1675,20170510,1,3
1676,20170510,1,3
1677,20170510,3,3
1678,20170510,1,3
1679,20170510,1,3
1680,20170510,2,3
1681,20170510,3,3
1682,20170510,1,3
1683,20170510,3,3
1684,20170510,12,3
1685,20170510,4,3
1686,20170510,1,3
1687,20170510,1,3
1688,20170510,1,3
1689,20170510,30,3
1690,20170510,2,3
1691,20170510,8,3
1692,20170510,6,3
1693,20170510,1,3
1694,20170510,1,3
1695,20170510,2,3
1696,20170510,1,3
1697,20170510,4,3
1698,20170510,1,3
1699,20170510,1,3
1700,20170510,1,3
1701,20170510,2,3
1702,20170510,3,3
1703,20170510,3,3
1704,20170510,6,3
1705,20170510,3,3
1706,20170510,5,3
1707,20170510,1,3
1708,20170510,1,3
1709,20170510,7,3
1710,20170510,1,3
1711,20170510,2,3
1712,20170510,2,3
1713,20170510,2,3
1714,20170510,2,3
1715,20170510,2,3
1716,20170510,2,3
1717,20170510,2,3
1718,20170510,2,3
1719,20170510,3,3
1720,20170510,2,3
1721,20170510,2,3
1722,20170510,3,3
1723,20170510,3,3
1724,20170510,16,3
1725,20170510,3,3
1726,20170510,6,3
1727,20170510,4,3
1728,20170510,6,3
1729,20170510,2,3
1730,20170510,1,3
1731,20170510,2,3
1732,20170510,2,3
1733,20170510,1,3
1734,20170510,1,3
1735,20170510,3,3
1736,20170510,3,3
1737,20170510,8,3
1738,20170510,1,3
1739,20170510,7,3
1740,20170510,2,3
1741,20170510,2,3
1742,20170510,1,3
1743,20170510,6,3
1744,20170510,3,3
1745,20170510,6,3
1746,20170510,4,3
1747,20170510,2,3
1748,20170510,2,3
1749,20170510,3,3
1750,20170510,3,3
1751,20170510,1,3
1752,20170510,3,3
1753,20170510,1,3
1754,20170510,2,3
1755,20170510,2,3
1756,20170510,1,3
1757,20170510,1,3
1758,20170510,2,3
1759,20170510,3,3
1760,20170510,9,3
1761,20170510,2,3
1762,20170510,6,3
1763,20170510,3,3
1764,20170510,1,3
1765,20170510,4,3
1766,20170510,1,3
1767,20170510,1,3
1768,20170510,2,3
1769,20170510,3,3
1770,20170510,3,3
1771,20170510,2,3
1772,20170510,1,3
1773,20170510,1,3
1774,20170510,5,3
1775,20170510,1,3
1776,20170510,2,3
1777,20170510,2,3
1778,20170510,9,3
1779,20170510,1,3
1780,20170510,1,3
1781,20170510,3,3
1782,20170510,5,3
1783,20170510,2,3
1784,20170510,2,3
1785,20170510,1,3
1786,20170510,1,3
1787,20170510,1,3
1788,20170510,1,3
1789,20170510,3,3
1790,20170510,36,3
1791,20170510,1,3
1792,20170510,2,3
1793,20170510,3,3
1794,20170510,4,3
1795,20170510,3,3
1796,20170510,29,3
1797,20170510,1,3
1798,20170510,1,3
1799,20170510,2,3
1800,20170510,4,3
1801,20170510,2,3
1802,20170510,10,3
1803,20170510,2,3
1804,20170510,2,3
1805,20170510,8,3
1806,20170510,5,3
1807,20170510,2,3
1808,20170510,3,3
1809,20170510,3,3
1810,20170510,1,3
1811,20170510,2,3
1812,20170510,1,3
1813,20170510,12,3
1814,20170510,2,3
1815,20170510,1,3
1816,20170510,1,3
1817,20170510,1,3
1818,20170510,1,3
1819,20170510,2,3
1820,20170510,2,3
1821,20170510,2,3
1822,20170510,2,3
1823,20170510,5,3
1824,20170510,1,3
1825,20170510,1,3
1826,20170510,5,3
1827,20170510,2,3
1828,20170510,1,3
1829,20170510,2,3
1830,20170510,2,3
1831,20170510,3,3
1832,20170510,1,3
1833,20170510,2,3
1834,20170510,1,3
1835,20170510,1,3
1836,20170510,1,3
1837,20170510,1,3
1838,20170510,56,3
1839,20170510,55,3
1840,20170510,5,3
1841,20170510,2,3
1842,20170510,1,3
1843,20170510,2,3
1844,20170510,3,3
1845,20170510,3,3
1846,20170510,105,3
1847,20170510,1,3
1848,20170510,2,3
1849,20170510,2,3
1850,20170510,1,3
1851,20170510,2,3
1852,20170510,2,3
1853,20170510,1,3
1854,20170510,2,3
1855,20170510,2,3
1856,20170510,2,3
1857,20170510,1,3
1858,20170510,1,3
1859,20170510,99,3
1860,20170510,2,3
1861,20170510,1,3
1862,20170510,1,3
1863,20170510,2,3
1864,20170510,1,3
1865,20170510,3,3
1866,20170510,1,3
1867,20170510,2,3
1868,20170510,3,3
1869,20170510,2,3
1870,20170510,2,3
1871,20170510,1,3
1872,20170510,2,3
1873,20170510,8,3
1874,20170510,2,3
1875,20170510,6,3
1876,20170510,1,3
1877,20170510,1,3
1878,20170510,1,3
1879,20170510,1,3
1880,20170510,7,3
1881,20170510,2,3
1882,20170510,1,3
1883,20170510,2,3
1884,20170520,2,3
1885,20170520,1,3
1886,20170520,2,3
1887,20170520,1,3
1888,20170520,3,3
1889,20170520,1,3
1890,20170520,1,3
1891,20170520,1,3
1892,20170520,1,3
1893,20170520,2,3
1894,20170520,1,3
1895,20170520,2,3
1896,20170520,1,3
1897,20170520,1,3
1898,20170520,108,3
1899,20170520,1,3
1900,20170520,1,3
1901,20170520,1,3
1902,20170520,1,3
1903,20170520,1,3
1904,20170520,124,3
1905,20170520,1,3
1906,20170520,1,3
1907,20170520,1,3
1908,20170520,1,3
1909,20170520,1,3
1910,20170520,1,3
1911,20170520,1,3
1912,20170520,1,3
1913,20170520,3,3
1914,20170520,1,3
1915,20170520,1,3
1916,20170520,1,3
1917,20170520,1,3
1918,20170520,1,3
1919,20170520,1,3
1920,20170520,2,3
1921,20170520,1,3
1922,20170520,1,3
1923,20170520,1,3
1924,20170520,3,3
1925,20170520,1,3
1926,20170520,1,3
1927,20170520,14,3
1928,20170520,1,3
1929,20170520,1,3
1930,20170520,1,3
1931,20170520,1,3
1932,20170520,1,3
1933,20170520,1,3
1934,20170520,1,3
1935,20170520,2,3
1936,20170520,1,3
1937,20170520,1,3
1938,20170520,3,3
1939,20170520,1,3
1940,20170520,2,3
1941,20170520,1,3
1942,20170520,1,3
1943,20170520,1,3
1944,20170520,2,3
1945,20170520,5,3
1946,20170520,2,3
1947,20170520,5,3
1948,20170520,2,3
1949,20170520,1,3
1950,20170520,1,3
1951,20170520,1,3
1952,20170520,1,3
1953,20170520,1,3
1954,20170520,1,3
1955,20170520,1,3
1956,20170520,1,3
1957,20170520,1,3
1958,20170520,5,3
1959,20170520,1,3
1960,20170520,1,3
1961,20170520,1,3
1962,20170520,1,3
1963,20170520,2,3
1964,20170520,1,3
1965,20170520,1,3
1966,20170520,4,3
1967,20170520,1,3
1968,20170520,1,3
1969,20170520,2,3
1970,20170520,1,3
1971,20170520,1,3
1972,20170520,4,3
1973,20170520,1,3
1974,20170520,1,3
1975,20170520,1,3
1976,20170520,4,3
1977,20170520,1,3
1978,20170520,2,3
1979,20170520,6,3
1980,20170520,1,3
1981,20170520,1,3
1982,20170520,1,3
1983,20170520,1,3
1984,20170520,1,3
1985,20170520,1,3
1986,20170520,7,3
1987,20170520,2,3
1988,20170520,4,3
1989,20170520,1,3
1990,20170520,1,3
1991,20170520,2,3
1992,20170520,1,3
1993,20170520,1,3
1994,20170520,24,3
1995,20170520,2,3
1996,20170520,2,3
1997,20170520,1,3
1998,20170520,1,3
1999,20170520,1,3
2000,20170520,1,3
2001,20170520,2,3
2002,20170520,1,3
2003,20170520,1,3
2004,20170520,1,3
2005,20170520,1,3
2006,20170520,1,3
2007,20170520,2,3
2008,20170520,1,3
2009,20170520,1,3
2010,20170520,1,3
2011,20170520,1,3
2012,20170520,1,3
2013,20170520,2,3
2014,20170520,2,3
2015,20170520,1,3
2016,20170520,3,3
2017,20170520,1,3
2018,20170520,1,3
2019,20170520,3,3
2020,20170520,1,3
2021,20170520,1,3
2022,20170520,1,3
2023,20170520,1,3
2024,20170520,1,3
2025,20170520,1,3
2026,20170520,20,3
2027,20170520,1,3
2028,20170520,1,3
2029,20170520,10,3
2030,20170520,2,3
2031,20170520,2,3
2032,20170520,1,3
2033,20170520,1,3
2034,20170520,1,3
2035,20170520,2,3
2036,20170520,1,3
2037,20170520,21,3
2038,20170520,2,3
2039,20170520,1,3
2040,20170520,1,3
2041,20170520,1,3
2042,20170520,1,3
2043,20170520,1,3
2044,20170520,1,3
2045,20170520,1,3
2046,20170520,1,3
2047,20170520,1,3
2048,20170520,1,3
2049,20170520,3,3
2050,20170520,2,3
2051,20170520,2,3
2052,20170520,72,3
2053,20170520,74,3
2054,20170520,73,3
2055,20170520,1,3
2056,20170520,2,3
2057,20170520,1,3
2058,20170520,1,3
2059,20170520,1,3
2060,20170520,1,3
2061,20170520,1,3
2062,20170520,1,3
2063,20170520,1,3
2064,20170520,1,3
2065,20170520,2,3
2066,20170520,1,3
2067,20170520,1,3
2068,20170520,1,3
2069,20170520,1,3
2070,20170520,17,3
2071,20170520,1,3
2072,20170520,1,3
2073,20170520,1,3
2074,20170520,1,3
2075,20170520,2,3
2076,20170520,6,3
2077,20170520,9,3
2078,20170520,1,3
2079,20170520,1,3
2080,20170520,1,3
2081,20170520,1,3
2082,20170520,1,3
2083,20170520,1,3
2084,20170520,2,3
2085,20170520,1,3
2086,20170520,1,3
2087,20170520,1,3
2088,20170520,5,3
2089,20170520,1,3
2090,20170520,2,3
2091,20170520,2,3
2092,20170520,2,3
2093,20170520,1,3
2094,20170520,1,3
2095,20170520,1,3
2096,20170520,1,3
2097,20170520,1,3
2098,20170520,1,3
2099,20170520,1,3
2100,20170520,1,3
2101,20170520,1,3
2102,20170520,1,3
2103,20170520,1,3
2104,20170520,1,3
2105,20170520,3,3
2106,20170520,1,3
2107,20170520,2,3
2108,20170520,1,3
2109,20170520,1,3
2110,20170520,3,3
2111,20170520,1,3
2112,20170520,1,3
2113,20170520,3,3
2114,20170520,1,3
2115,20170520,1,3
2116,20170520,1,3
2117,20170520,1,3
2118,20170520,2,3
2119,20170520,1,3
2120,20170520,1,3
2121,20170520,25,3
2122,20170520,3,3
2123,20170520,4,3
2124,20170520,2,3
2125,20170520,1,3
2126,20170520,1,3
2127,20170520,1,3
2128,20170520,1,3
2129,20170520,7,3
2130,20170520,2,3
2131,20170520,1,3
2132,20170520,1,3
2133,20170520,1,3
2134,20170520,1,3
2135,20170520,1,3
2136,20170520,5,3
2137,20170520,1,3
2138,20170520,1,3
2139,20170520,1,3
2140,20170520,1,3
2141,20170520,1,3
2142,20170520,1,3
2143,20170520,10,3
2144,20170520,1,3
2145,20170520,1,3
2146,20170520,1,3
2147,20170520,2,3
2148,20170520,1,3
2149,20170520,1,3
2150,20170520,1,3
2151,20170520,1,3
2152,20170520,1,3
2153,20170520,1,3
2154,20170520,8,3
2155,20170520,2,3
2156,20170520,1,3
2157,20170520,1,3
2158,20170520,1,3
2159,20170520,1,3
2160,20170520,1,3
2161,20170520,1,3
2162,20170520,1,3
2163,20170520,1,3
2164,20170520,1,3
2165,20170520,2,3
2166,20170520,2,3
2167,20170520,1,3
2168,20170520,2,3
2169,20170520,1,3
2170,20170520,1,3
2171,20170520,1,3
2172,20170520,1,3
2173,20170520,1,3
2174,20170520,1,3
2175,20170520,1,3
2176,20170520,1,3
2177,20170520,4,3
2178,20170520,1,3
2179,20170520,1,3
2180,20170520,2,3
2181,20170520,1,3
2182,20170520,1,3
2183,20170520,1,3
2184,20170520,1,3
2185,20170520,2,3
2186,20170520,1,3
2187,20170520,1,3
2188,20170520,1,3
2189,20170520,1,3
2190,20170520,1,3
2191,20170520,2,3
2192,20170520,1,3
2193,20170520,2,3
2194,20170520,5,3
2195,20170520,1,3
2196,20170520,1,3
2197,20170520,1,3
2198,20170520,1,3
2199,20170520,1,3
2200,20170520,2,3
2201,20170520,1,3
2202,20170520,1,3
2203,20170520,2,3
2204,20170520,1,3
2205,20170520,1,3
2206,20170520,2,3
2207,20170520,1,3
2208,20170520,1,3
2209,20170520,1,3
2210,20170520,1,3
2211,20170520,4,3
2212,20170520,1,3
2213,20170520,2,3
2214,20170520,1,3
2215,20170520,1,3
2216,20170520,1,3
2217,20170520,1,3
2218,20170520,1,3
2219,20170520,1,3
2220,20170520,1,3
2221,20170520,1,3
2222,20170520,1,3
2223,20170520,6,3
2224,20170520,2,3
2225,20170520,1,3
2226,20170520,4,3
2227,20170520,1,3
2228,20170520,7,3
2229,20170520,1,3
2230,20170520,1,3
2231,20170520,1,3
2232,20170520,1,3
2233,20170520,1,3
2234,20170520,1,3
2235,20170520,1,3
2236,20170520,1,3
2237,20170520,1,3
2238,20170520,1,3
2239,20170520,1,3
2240,20170520,2,3
2241,20170520,2,3
2242,20170520,1,3
2243,20170520,1,3
2244,20170520,11,3
2245,20170520,2,3
2246,20170520,1,3
2247,20170520,1,3
2248,20170520,2,3
2249,20170520,1,3
2250,20170520,1,3
2251,20170520,2,3
2252,20170520,1,3
2253,20170520,1,3
2254,20170520,1,3
2255,20170520,1,3
2256,20170520,2,3
2257,20170520,1,3
2258,20170520,5,3
2259,20170520,1,3
2260,20170520,1,3
2261,20170520,12,3
2262,20170520,9,3
2263,20170520,1,3
2264,20170520,1,3
2265,20170520,1,3
2266,20170520,1,3
2267,20170520,1,3
2268,20170520,1,3
2269,20170520,1,3
2270,20170520,1,3
2271,20170520,1,3
2272,20170520,1,3
2273,20170520,1,3
2274,20170520,2,3
2275,20170520,2,3
2276,20170520,1,3
2277,20170520,1,3
2278,20170520,3,3
2279,20170520,6,3
2280,20170520,1,3
2281,20170520,2,3
2282,20170520,3,3
2283,20170520,1,3
2284,20170520,2,3
2285,20170520,1,3
2286,20170520,1,3
2287,20170507,2,3
2288,20170507,2,3
2289,20170507,2,3
2290,20170507,2,3
2291,20170507,1,3
2292,20170507,1,3
2293,20170507,2,3
2294,20170507,2,3
2295,20170507,1,3
2296,20170507,1,3
2297,20170507,1,3
2298,20170507,1,3
2299,20170507,6,3
2300,20170507,1,3
2301,20170507,3,3
2302,20170507,2,3
2303,20170507,1,3
2304,20170507,1,3
2305,20170507,1,3
2306,20170507,1,3
2307,20170507,1,3
2308,20170507,1,3
2309,20170507,1,3
2310,20170507,1,3
2311,20170507,1,3
2312,20170507,3,3
2313,20170507,1,3
2314,20170507,6,3
2315,20170507,1,3
2316,20170507,1,3
2317,20170507,2,3
2318,20170507,1,3
2319,20170507,2,3
2320,20170507,3,3
2321,20170507,4,3
2322,20170507,2,3
2323,20170507,1,3
2324,20170507,3,3
2325,20170507,1,3
2326,20170507,2,3
2327,20170507,11,3
2328,20170507,2,3
2329,20170507,2,3
2330,20170507,1,3
2331,20170507,2,3
2332,20170507,1,3
2333,20170507,1,3
2334,20170507,1,3
2335,20170507,2,3
2336,20170507,2,3
2337,20170507,1,3
2338,20170507,1,3
2339,20170507,1,3
2340,20170507,1,3
2341,20170507,2,3
2342,20170507,3,3
2343,20170507,4,3
2344,20170507,2,3
2345,20170507,2,3
2346,20170507,1,3
2347,20170507,4,3
2348,20170507,5,3
2349,20170507,2,3
2350,20170507,1,3
2351,20170507,1,3
2352,20170507,2,3
2353,20170507,96,3
2354,20170507,95,3
2355,20170507,2,3
2356,20170507,10,3
2357,20170507,6,3
2358,20170507,1,3
2359,20170507,2,3
2360,20170507,3,3
2361,20170507,2,3
2362,20170507,1,3
2363,20170507,1,3
2364,20170507,1,3
2365,20170507,22,3
2366,20170507,3,3
2367,20170507,1,3
2368,20170507,2,3
2369,20170507,2,3
2370,20170507,5,3
2371,20170507,4,3
2372,20170507,1,3
2373,20170507,2,3
2374,20170507,1,3
2375,20170507,2,3
2376,20170507,3,3
2377,20170507,1,3
2378,20170507,1,3
2379,20170507,2,3
2380,20170507,2,3
2381,20170507,1,3
2382,20170507,4,3
2383,20170507,1,3
2384,20170507,1,3
2385,20170507,1,3
2386,20170507,2,3
2387,20170507,1,3
2388,20170507,2,3
2389,20170507,1,3
2390,20170507,3,3
2391,20170507,1,3
2392,20170507,7,3
2393,20170507,1,3
2394,20170507,2,3
2395,20170507,1,3
2396,20170507,4,3
2397,20170507,3,3
2398,20170507,1,3
2399,20170507,3,3
2400,20170507,1,3
2401,20170507,1,3
2402,20170507,2,3
2403,20170507,8,3
2404,20170507,1,3
2405,20170507,1,3
2406,20170507,2,3
2407,20170507,1,3
2408,20170507,3,3
2409,20170507,4,3
2410,20170507,3,3
2411,20170507,1,3
2412,20170507,3,3
2413,20170507,9,3
2414,20170507,2,3
2415,20170507,1,3
2416,20170507,1,3
2417,20170507,7,3
2418,20170507,5,3
